Time,Subsystem #1|Branch Currents|MAINIA,Subsystem #1|Branch Currents|MAINIB,Subsystem #1|Branch Currents|MAINIC,,,
0.78880178,0.069044553,0.092433713,-0.135985717,,,
0.78896844,0.063618317,0.10356316,-0.141246483,,,
0.7891351,0.057976224,0.114215799,-0.145915523,,,
0.78930176,0.052152004,0.124350518,-0.149987042,,,
0.78946842,0.046178568,0.133930579,-0.153458402,,,
0.78963508,0.04008719,0.142923713,-0.156329468,,,
0.78980174,0.033907436,0.151302159,-0.15860258,,,
0.7899684,0.02766685,0.159042403,-0.160281777,,,
0.79013506,0.021390468,0.16612488,-0.16137214,,,
0.79030172,0.01510081,0.172533661,-0.161879495,,,
0.79046838,0.008817909,0.178256244,-0.16181013,,,
0.79063504,0.002559294,0.183282748,-0.161170006,,,
0.7908017,-0.003659293,0.18760623,-0.159965754,,,
0.79096836,-0.009824565,0.191221431,-0.158202782,,,
0.79113502,-0.015925111,0.194123894,-0.155885026,,,
0.79130168,-0.021950565,0.196310893,-0.153016657,,,
0.79146834,-0.027891219,0.197780356,-0.149601325,,,
0.791635,-0.03373719,0.198531494,-0.145643964,,,
0.79180166,-0.039478518,0.198564068,-0.141149581,,,
0.79196832,-0.045104541,0.197878048,-0.136123806,,,
0.79213498,-0.050603446,0.196474299,-0.130573973,,,
0.79230164,-0.055962153,0.194354251,-0.124509014,,,
0.7924683,-0.061166022,0.191519767,-0.117939532,,,
0.79263496,-0.066198759,0.187973678,-0.110878579,,,
0.79280162,-0.071042299,0.183720276,-0.103342176,,,
0.79296828,-0.075676635,0.178764939,-0.095349349,,,
0.79313494,-0.080080003,0.173114941,-0.086922556,,,
0.7933016,-0.084229119,0.16678001,-0.078088105,,,
0.79346826,-0.08809936,0.159772337,-0.06887611,,,
0.79363492,-0.091665946,0.152108684,-0.059321515,,,
0.79380158,-0.094902597,0.143807218,-0.049461953,,,
0.79396824,-0.097782873,0.134889707,-0.039338946,,,
0.7941349,-0.100281522,0.125382781,-0.028997824,,,
0.79430156,-0.102374516,0.115317345,-0.018486984,,,
0.79446822,-0.10403946,0.104728542,-0.00785758,,,
0.79463488,-0.105256923,0.093656577,0.002837034,,,
0.79480154,-0.106010586,0.082146123,0.013542009,,,
0.7949682,-0.106287405,0.070245706,0.024201682,,,
0.79513486,-0.106078319,0.058007736,0.034760345,,,
0.79530152,-0.105378732,0.045488182,0.045162987,,,
0.79546818,-0.104188211,0.032745656,0.055355888,,,
0.79563484,-0.10251075,0.019841041,0.065287232,,,
0.7958015,-0.100354992,0.006837134,0.074907653,,,
0.79596816,-0.09773384,-0.006202207,0.084170744,,,
0.79613482,-0.094664156,-0.019212747,0.093033507,,,
0.79630148,-0.091167487,-0.032130081,0.101457067,,,
0.79646814,-0.087268494,-0.044890895,0.109406494,,,
0.7966348,-0.082993895,-0.057434,0.116850764,,,
0.79680146,-0.07837332,-0.069700323,0.123763576,,,
0.79696812,-0.073438123,-0.081633635,0.130122975,,,
0.79713478,-0.068221681,-0.093180925,0.135911837,,,
0.79730144,-0.06275814,-0.104292892,0.14111723,,,
0.7974681,-0.05708167,-0.114924394,0.145730123,,,
0.79763476,-0.051226377,-0.125034452,0.149745181,,,
0.79780142,-0.045225453,-0.134586245,0.153160051,,,
0.79796808,-0.039110452,-0.143547848,0.155975133,,,
0.79813474,-0.032911044,-0.151891574,0.158192903,,,
0.7983014,-0.02665483,-0.15959397,0.159817606,,,
0.79846806,-0.020366821,-0.166635513,0.160854399,,,
0.79863472,-0.014069615,-0.173000291,0.161309108,,,
0.79880138,-0.007783304,-0.17867583,0.161188141,,,
0.79896804,-0.00152554,-0.183652461,0.160497785,,,
0.7991347,0.004687845,-0.187923327,0.15924497,,,
0.79930136,0.010843349,-0.191483542,0.157435671,,,
0.79946802,0.016929261,-0.194329187,0.155074656,,,
0.79963468,0.022935107,-0.196458101,0.152166829,,,
0.79980134,0.028851042,-0.197868705,0.148716569,,,
0.799968,0.034667317,-0.198560849,0.144729242,,,
0.80013466,0.040374152,-0.198534846,0.140210196,,,
0.80030132,0.045961224,-0.197791055,0.135165185,,,
0.80046798,0.051417161,-0.196330786,0.129601479,,,
0.80063464,0.05672944,-0.194155812,0.12352787,,,
0.8008013,0.061883893,-0.19126828,0.116954684,,,
0.80096796,0.066864729,-0.187671363,0.109894723,,,
0.80113462,0.071654335,-0.183369473,0.102363795,,,
0.80130128,0.076233022,-0.178368375,0.094380856,,,
0.80146794,0.08057934,-0.172675565,0.085968338,,,
0.8016346,0.084670328,-0.166301027,0.077152498,,,
0.80180126,0.088481665,-0.159257397,0.067963578,,,
0.80196792,0.091988787,-0.151561663,0.058436416,,,
0.80213458,0.095165916,-0.143232286,0.048608601,,,
0.80230124,0.097987227,-0.13429144,0.03852145,,,
0.8024679,0.100427918,-0.124765948,0.028219962,,,
0.80263456,0.102464601,-0.114686705,0.017751969,,,
0.80280122,0.104075559,-0.104088903,0.007167969,,,
0.80296788,0.105241761,-0.093012549,-0.00347925,,,
0.80313454,0.105947346,-0.081502065,-0.014135519,,,
0.8033012,0.106179528,-0.069605827,-0.024745673,,,
0.80346786,0.105929464,-0.057375927,-0.035254508,,,
0.80363452,0.105192669,-0.044868112,-0.045607306,,,
0.80380118,0.103968702,-0.032140795,-0.055750586,,,
0.80396784,0.102261581,-0.019254778,-0.065632686,,,
0.8041345,0.100079961,-0.006272694,-0.075204439,,,
0.80430116,0.097436704,0.006741719,-0.084419556,,,
0.80446782,0.094348818,0.019724408,-0.093235269,,,
0.80463448,0.090837911,0.032611202,-0.101613112,,,
0.80480114,0.086928695,0.045339055,-0.109518535,,,
0.8049678,0.082647897,0.057847247,-0.116920956,,,
0.80513446,0.078025147,0.070077159,-0.123794511,,,
0.80530112,0.073091649,0.081973054,-0.130117625,,,
0.80546778,0.067880645,0.093482293,-0.135873452,,,
0.80563444,0.062426072,0.104556084,-0.141049296,,,
0.8058011,0.056761794,0.115149543,-0.145636067,,,
0.80596776,0.050921567,0.125221968,-0.149628356,,,
0.80613442,0.044938277,0.13473694,-0.153023854,,,
0.80630108,0.038843028,0.143662497,-0.15582253,,,
0.80646774,0.032665219,0.151971132,-0.15802671,,,
0.8066344,0.026432237,0.159639567,-0.159640506,,,
0.80680106,0.020168979,0.166648433,-0.160669088,,,
0.80696772,0.013897839,0.172982037,-0.161118433,,,
0.80713438,0.007638871,0.178628117,-0.160995111,,,
0.80730104,0.001409566,0.183577254,-0.16030544,,,
0.8074677,-0.004774346,0.187822908,-0.159056589,,,
0.80763436,-0.010899656,0.19136031,-0.157254413,,,
0.80780102,-0.016955061,0.194185495,-0.154903337,,,
0.80796768,-0.022930441,0.196296424,-0.152007848,,,
0.80813434,-0.028816417,0.197691396,-0.148571879,,,
0.808301,-0.034603618,0.198370099,-0.144600213,,,
0.80846766,-0.040282611,0.198332757,-0.140097857,,,
0.80863432,-0.045843318,0.197579652,-0.13507013,,,
0.80880098,-0.051274475,0.196111843,-0.129523993,,,
0.80896764,-0.056563508,0.193931073,-0.123468101,,,
0.8091343,-0.061696339,0.191039339,-0.116912685,,,
0.80930096,-0.066656977,0.18743971,-0.109870628,,,
0.80946762,-0.07142771,0.183136672,-0.102357805,,,
0.80963428,-0.075988851,0.178135976,-0.094393186,,,
0.80980094,-0.080318876,0.172445074,-0.085999198,,,
0.8099676,-0.084394805,0.166073933,-0.077202104,,,
0.81013426,-0.088192403,0.159035072,-0.068031907,,,
0.81030092,-0.091687314,0.151345432,-0.058523204,,,
0.81046758,-0.094853677,0.143023118,-0.048713285,,,
0.81063424,-0.097665682,0.134089962,-0.038643189,,,
0.8108009,-0.100098491,0.124572523,-0.028357621,,,
0.81096756,-0.102128573,0.114501439,-0.017904326,,,
0.81113422,-0.103733942,0.103911653,-0.007333806,,,
0.81130088,-0.104895458,0.0928431,0.00330103,,,
0.81146754,-0.10559696,0.081340201,0.013945723,,,
0.8116342,-0.105825402,0.069451295,0.024544859,,,
0.81180086,-0.105571799,0.057228673,0.035042875,,,
0.81196752,-0.104831465,0.044728134,0.045384821,,,
0.81213418,-0.103603914,0.032008164,0.055517014,,,
0.81230084,-0.101893172,0.019129613,0.065387793,,,
0.8124675,-0.099707961,0.00615515,0.07494802,,,
0.81263416,-0.097061232,-0.006851522,0.084151566,,,
0.81280082,-0.093970068,-0.019826356,0.092955798,,,
0.81296748,-0.09045618,-0.032705266,0.101322368,,,
0.81313414,-0.086544305,-0.045425177,0.109216832,,,
0.8133008,-0.082261287,-0.057925262,0.116608582,,,
0.81346746,-0.077636756,-0.070146784,0.123471707,,,
0.81363412,-0.072701983,-0.082033865,0.12978451,,,
0.81380078,-0.06749016,-0.093533717,0.135529906,,,
0.81396744,-0.062035192,-0.10459733,0.140695065,,,
0.8141341,-0.056371074,-0.115179695,0.14527081,,,
0.81430076,-0.050531667,-0.125239998,0.149251714,,,
0.81446742,-0.044550154,-0.13474147,0.15263544,,,
0.81463408,-0.038458485,-0.143650949,0.155421853,,,
0.81480074,-0.03228559,-0.151942566,0.157614112,,,
0.8149674,-0.0260593,-0.159592852,0.159216553,,,
0.81513406,-0.019804664,-0.166582435,0.160234541,,,
0.81530072,-0.013544098,-0.172896057,0.160674453,,,
0.81546738,-0.007297575,-0.178521678,0.160543039,,,
0.81563404,-0.001082619,-0.18344985,0.159846589,,,
0.8158007,0.005085229,-0.187674299,0.158592373,,,
0.81596736,0.011192933,-0.191190556,0.156786382,,,
0.81613402,0.017229237,-0.193994716,0.154433042,,,
0.81630068,0.023184037,-0.196084872,0.151537091,,,
0.81646734,0.029048059,-0.197459802,0.148102686,,,
0.816634,0.034811907,-0.198119238,0.144134775,,,
0.81680066,0.040466137,-0.198063523,0.139638543,,,
0.81696732,0.046000771,-0.197293401,0.134619653,,,
0.81713398,0.051404614,-0.195810229,0.129085332,,,
0.81730064,0.056665238,-0.193615943,0.123044267,,,
0.8174673,0.061768755,-0.190712988,0.116506912,,,
0.81763396,0.066699661,-0.187104777,0.109486036,,,
0.81780062,0.071440473,-0.182795852,0.101997308,,,
0.81796728,0.075971968,-0.177792117,0.09405943,,,
0.81813394,0.080273114,-0.172101229,0.085694425,,,
0.8183006,0.084321305,-0.165733069,0.076928139,,,
0.81846726,0.088092677,-0.158700109,0.067790188,,,
0.81863392,0.091563113,-0.151019245,0.058314797,,,
0.81880058,0.094707057,-0.142708749,0.04853908,,,
0.81896724,0.097498909,-0.133790463,0.038503885,,,
0.8191339,0.099914044,-0.12429098,0.028253846,,,
0.81930056,0.101929024,-0.114241034,0.017836602,,,
0.81946722,0.103522092,-0.103675559,0.007302518,,,
0.81963388,0.104674235,-0.092634417,-0.003295802,,,
0.81980054,0.105369486,-0.081161879,-0.013904143,,,
0.8199672,0.105595097,-0.069306076,-0.024467526,,,
0.82013386,0.105342276,-0.057119012,-0.034930922,,,
0.82030052,0.104606561,-0.044656154,-0.045239948,,,
0.82046718,0.103387676,-0.031975646,-0.055341415,,,
0.82063384,0.101689726,-0.019137913,-0.065184146,,,
0.8208005,0.099521406,-0.006205252,-0.074719407,,,
0.82096716,0.096895531,0.006758999,-0.083901331,,,
0.82113382,0.093828939,0.019691154,-0.092687368,,,
0.82130048,0.090343103,0.032527454,-0.101039305,,,
0.82146714,0.086462416,0.045205183,-0.108922631,,,
0.8216338,0.082213275,0.05766372,-0.116306685,,,
0.82180046,0.077624977,0.0698447,-0.123165548,,,
0.82196712,0.072728463,0.081692547,-0.129477426,,,
0.82213378,0.067556679,0.093154818,-0.135225385,,,
0.82230044,0.062143378,0.104182795,-0.140396684,,,
0.8224671,0.056522269,0.114731811,-0.144982383,,,
0.82263376,0.05072704,0.124761432,-0.148977131,,,
0.82280042,0.044790503,0.134235546,-0.152378768,,,
0.82296708,0.038743716,0.143122554,-0.155187607,,,
0.82313374,0.032615893,0.151395232,-0.157406077,,,
0.8233004,0.026434204,0.159030601,-0.15903838,,,
0.82346706,0.020223271,0.166009679,-0.160089657,,,
0.82363372,0.014005149,0.172316983,-0.160565704,,,
0.82380038,0.007799417,0.177940399,-0.160472781,,,
0.82396704,0.001623168,0.182870537,-0.15981698,,,
0.8241337,-0.004508269,0.187100962,-0.158605024,,,
0.82430036,-0.010581989,0.190626994,-0.156842515,,,
0.82446702,-0.016587025,0.193444669,-0.15453361,,,
0.82463368,-0.022513477,0.195551872,-0.15168269,,,
0.82480034,-0.02835214,0.196947128,-0.148293629,,,
0.824967,-0.034093779,0.197630197,-0.144371212,,,
0.82513366,-0.039729107,0.197601378,-0.139920354,,,
0.82530032,-0.04524824,0.196861073,-0.134946421,,,
0.82546698,-0.050640244,0.195410416,-0.129456207,,,
0.82563364,-0.055892792,0.193251208,-0.123458087,,,
0.8258003,-0.060992144,0.190385491,-0.116961926,,,
0.82596696,-0.06592273,0.186816171,-0.109980121,,,
0.82613362,-0.07066723,0.182547629,-0.102528021,,,
0.82630028,-0.07520622,0.177585334,-0.09462402,,,
0.82646694,-0.079518408,0.171936572,-0.086290054,,,
0.8266336,-0.083581015,0.165611059,-0.077551879,,,
0.82680026,-0.087369829,0.158620983,-0.068439253,,,
0.82696692,-0.090860374,0.150983051,-0.058986519,,,
0.82713358,-0.094026841,0.14271529,-0.049230777,,,
0.82730024,-0.096843325,0.133839324,-0.039212909,,,
0.8274669,-0.099284984,0.124381445,-0.028977547,,,
0.82763356,-0.101328194,0.114372142,-0.018572297,,,
0.82780022,-0.102951087,0.103846163,-0.008047391,,,
0.82796688,-0.104134478,0.092843145,0.002544605,,,
0.82813354,-0.104862295,0.081407115,0.013149595,,,
0.8283002,-0.105121613,0.069585972,0.023712611,,,
0.82846686,-0.104903422,0.057431579,0.034178536,,,
0.82863352,-0.104202896,0.044999283,0.04449274,,,
0.82880018,-0.103019461,0.032347161,0.054601826,,,
0.82896684,-0.101356931,0.019535616,0.064454243,,,
0.8291335,-0.099223658,0.006626945,0.074000947,,,
0.82930016,-0.096632227,-0.006315441,0.083195716,,,
0.82946682,-0.093599357,-0.019227723,0.091995791,,,
0.82963348,-0.090146407,-0.032046042,0.100362778,,,
0.82980014,-0.08629778,-0.04470763,0.108262055,,,
0.8299668,-0.082080022,-0.05715185,0.115663096,,,
0.83013346,-0.077522561,-0.069320187,0.122540064,,,
0.83030012,-0.072656438,-0.081157058,0.128871307,,,
0.83046678,-0.067514673,-0.092610069,0.134639964,,,
0.83063344,-0.062131029,-0.103630491,0.139833331,,,
0.8308001,-0.056539137,-0.114173628,0.14444229,,,
0.83096676,-0.050772544,-0.124199018,0.148461476,,,
0.83113342,-0.044863947,-0.133670449,0.151888505,,,
0.83130008,-0.038844913,-0.142554671,0.15472275,,,
0.83146674,-0.032744356,-0.150825411,0.156967014,,,
0.8316334,-0.026589245,-0.158459634,0.15862523,,,
0.83180006,-0.020404071,-0.165438578,0.159702674,,,
0.83196672,-0.014211046,-0.171746731,0.1602052,,,
0.83213338,-0.008029899,-0.17737183,0.160138905,,,
0.83230004,-0.001877761,-0.182304785,0.15951027,,,
0.8324667,0.004230071,-0.186539456,0.158326373,,,
0.83263336,0.010280635,-0.190071106,0.156592831,,,
0.83280002,0.016262868,-0.192896113,0.154314086,,,
0.83296668,0.022167008,-0.195012808,0.151494846,,,
0.83313334,0.027984072,-0.196419716,0.148138925,,,
0.8333,0.033704944,-0.197116554,0.14425084,,,
0.83346666,0.03932061,-0.197103843,0.139835522,,,
0.83363332,0.044821441,-0.196382031,0.134898022,,,
0.83379998,0.050196599,-0.194952041,0.129444897,,,
0.83396664,0.05543397,-0.192815647,0.123484492,,,
0.8341333,0.060519986,-0.189975172,0.117026657,,,
0.83429996,0.06543909,-0.18643342,0.110083632,,,
0.83446662,0.070173934,-0.182194799,0.102670819,,,
0.83463328,0.074705355,-0.177264959,0.094806686,,,
0.83479994,0.079012118,-0.171651259,0.08651305,,,
0.8349666,0.083071597,-0.165363357,0.077815488,,,
0.83513326,0.086859904,-0.158413634,0.068743497,,,
0.83529992,0.0903529,-0.150818661,0.0593311,,,
0.83546658,0.09352497,-0.142596304,0.049615033,,,
0.83563324,0.096350595,-0.133768201,0.039635707,,,
0.8357999,0.098805152,-0.124360584,0.029437346,,,
0.83596656,0.100865245,-0.114403606,0.019067125,,,
0.83613322,0.102509081,-0.103931733,0.008574953,,,
0.83629988,0.103717573,-0.092984378,-0.001986955,,,
0.83646654,0.104474559,-0.081605308,-0.012564721,,,
0.8366332,0.104766935,-0.069842182,-0.023103515,,,
0.83679986,0.104585722,-0.057746544,-0.033548374,,,
0.83696652,0.103926048,-0.045373436,-0.043844886,,,
0.83713318,0.10278713,-0.032780662,-0.053939831,,,
0.83729984,0.101172827,-0.02002837,-0.063781992,,,
0.8374665,0.09909147,-0.007178435,-0.073322624,,,
0.83763316,0.096555561,0.005706168,-0.082515754,,,
0.83779982,0.093581729,0.018562086,-0.091319084,,,
0.83796648,0.090191133,0.031325914,-0.099694505,,,
0.83813314,0.086407885,0.043935344,-0.10760764,,,
0.8382998,0.082258128,0.056330319,-0.115027964,,,
0.83846646,0.077770762,0.068452828,-0.121929646,,,
0.83863312,0.072976194,0.080247656,-0.128290892,,,
0.83879978,0.067906864,0.09166272,-0.134094611,,,
0.83896644,0.062595993,0.102649652,-0.139327839,,,
0.8391331,0.057076689,0.113163993,-0.143981114,,,
0.83929976,0.051381998,0.123165451,-0.148048803,,,
0.83946642,0.0455442,0.132617995,-0.151528373,,,
0.83963308,0.039593853,0.141490132,-0.154419616,,,
0.83979974,0.033559781,0.149754793,-0.156724617,,,
0.8399664,0.027468761,0.157389119,-0.158447325,,,
0.84013306,0.021345057,0.164374113,-0.159592569,,,
0.84029972,0.01521038,0.1706945,-0.160166025,,,
0.84046638,0.009084025,0.176338226,-0.160173535,,,
0.84063304,0.002982801,0.18129608,-0.159621,,,
0.8407997,-0.003078407,0.185561597,-0.158514768,,,
0.84096636,-0.009087154,0.189130023,-0.156859964,,,
0.84113302,-0.015032876,0.191997379,-0.15466021,,,
0.84129968,-0.020906022,0.194161385,-0.151919231,,,
0.84146634,-0.026697913,0.195620209,-0.148640171,,,
0.841633,-0.03239968,0.196373373,-0.144827291,,,
0.84179966,-0.038002305,0.196420789,-0.140484855,,,
0.84196632,-0.043496087,0.19576253,-0.135617688,,,
0.84213298,-0.048870157,0.194399431,-0.130232155,,,
0.84229964,-0.054112297,0.192332864,-0.12433631,,,
0.8424663,-0.059208732,0.189564481,-0.117939748,,,
0.84263296,-0.064143881,0.186096996,-0.11105457,,,
0.84279962,-0.068900324,0.181934431,-0.103695832,,,
0.84296628,-0.073458694,0.177081898,-0.095881589,,,
0.84313294,-0.077797785,0.17154628,-0.087633327,,,
0.8432996,-0.08189477,0.165336832,-0.078976415,,,
0.84346626,-0.085725524,0.158465371,-0.069939949,,,
0.84363292,-0.089265592,0.150948063,-0.060557731,,,
0.84379958,-0.092489049,0.142802298,-0.050866436,,,
0.84396624,-0.095369861,0.134049133,-0.040906467,,,
0.8441329,-0.097882934,0.124714427,-0.030722098,,,
0.84429956,-0.100004338,0.114828058,-0.020360664,,,
0.84446622,-0.101711772,0.104424261,-0.009872296,,,
0.84463288,-0.102985762,0.093542196,6.91E-04,,,
0.84479954,-0.103809819,0.082225449,0.011273698,,,
0.8449662,-0.104170583,0.070521586,0.021822363,,,
0.84513286,-0.104058705,0.058482017,0.032281384,,,
0.84529952,-0.103469133,0.046161599,0.042596225,,,
0.84546618,-0.102400929,0.033617888,0.052713681,,,
0.84563284,-0.100857578,0.020910786,0.062582426,,,
0.8457995,-0.098847121,0.00810214,0.072153546,,,
0.84596616,-0.096381821,-0.004745288,0.081380956,,,
0.84613282,-0.09347792,-0.017568285,0.090222061,,,
0.84629948,-0.090156227,-0.03030343,0.098638356,,,
0.84646614,-0.086440571,-0.042888362,0.106595129,,,
0.8466328,-0.0823569,-0.055262867,0.114061616,,,
0.84679946,-0.077933937,-0.067368858,0.121011645,,,
0.84696612,-0.073202059,-0.079151019,0.127423182,,,
0.84713278,-0.068193622,-0.090557113,0.133279041,,,
0.84729944,-0.062941723,-0.101538703,0.138566151,,,
0.8474661,-0.057479464,-0.112051331,0.143275052,,,
0.84763276,-0.051839884,-0.122054756,0.147400037,,,
0.84779942,-0.04605516,-0.131513,0.150938511,,,
0.84796608,-0.040155839,-0.140394136,0.153890073,,,
0.84813274,-0.034171272,-0.148669884,0.156256214,,,
0.8482994,-0.028127292,-0.156318978,0.158041313,,,
0.84846606,-0.02204816,-0.163322106,0.159249842,,,
0.84863272,-0.015955394,-0.169663623,0.159886867,,,
0.84879938,-0.009868057,-0.175331652,0.159958333,,,
0.84896604,-0.003802723,-0.18031697,0.159469813,,,
0.8491327,0.002225772,-0.18461284,0.158427194,,,
0.84929936,0.008204943,-0.188214481,0.156835645,,,
0.84946602,0.014124279,-0.191118166,0.154698968,,,
0.84963268,0.019974262,-0.193321556,0.152020931,,,
0.84979934,0.025745971,-0.194822773,0.148804754,,,
0.849966,0.031430602,-0.19562161,0.145054773,,,
0.85013266,0.03701929,-0.195717886,0.140775204,,,
0.85029932,0.042502396,-0.195111528,0.135970607,,,
0.85046598,0.047869217,-0.193803355,0.130647272,,,
0.85063264,0.053107768,-0.191794843,0.124812923,,,
0.8507993,0.058204487,-0.189087287,0.118476719,,,
0.85096596,0.063143946,-0.18568325,0.11165046,,,
0.85113262,0.06790904,-0.181586653,0.104348943,,,
0.85129928,0.07248041,-0.176802322,0.096589789,,,
0.85146594,0.07683675,-0.171336889,0.088394277,,,
0.8516326,0.080955476,-0.165199578,0.079787545,,,
0.85179926,0.084812373,-0.158401936,0.070798665,,,
0.85196592,0.08838287,-0.150959849,0.061461274,,,
0.85213258,0.091641091,-0.142890796,0.05181187,,,
0.85229924,0.094561115,-0.134215847,0.0418908,,,
0.8524659,0.097117856,-0.124960512,0.031742122,,,
0.85263256,0.099287502,-0.115154542,0.021412831,,,
0.85279922,0.101047918,-0.104832001,0.010952679,,,
0.85296588,0.102379523,-0.094031595,4.14E-04,,,
0.85313254,0.103265911,-0.082796507,-0.010150464,,,
0.8532992,0.103693701,-0.071173847,-0.020685246,,,
0.85346586,0.103653349,-0.059214547,-0.031135906,,,
0.85363252,0.103139661,-0.046973042,-0.041448291,,,
0.85379918,0.102151446,-0.034506489,-0.051569294,,,
0.85396584,0.100691907,-0.021874351,-0.061447639,,,
0.8541325,0.098768786,-0.009137983,-0.071034461,,,
0.85429916,0.096393935,0.003640103,-0.080283776,,,
0.85446582,0.093583234,0.016397074,-0.089152955,,,
0.85463248,0.090357177,0.029069992,-0.097603492,,,
0.85479914,0.086739205,0.041596971,-0.105600782,,,
0.8549658,0.082754798,0.053918235,-0.113114022,,,
0.85513246,0.078432143,0.06597615,-0.120117076,,,
0.85529912,0.073801152,0.077715896,-0.126587898,,,
0.85546578,0.068893671,0.089085773,-0.132509217,,,
0.85563244,0.063742206,0.100037664,-0.137867734,,,
0.8557991,0.058379255,0.110527463,-0.142653838,,,
0.85596576,0.0528372,0.12051519,-0.146861494,,,
0.85613242,0.047147572,0.129965052,-0.150487557,,,
0.85629908,0.041340131,0.138845712,-0.153531268,,,
0.85646574,0.03544293,0.147130176,-0.155994162,,,
0.8566324,0.029481923,0.154795513,-0.157879204,,,
0.85679906,0.023480687,0.161822677,-0.159190491,,,
0.85696572,0.017460288,0.168196261,-0.159932822,,,
0.85713238,0.011439423,0.173904017,-0.160111278,,,
0.85729904,0.005434331,0.178936422,-0.159730941,,,
0.8574657,-5.40E-04,0.183286801,-0.158797473,,,
0.85763236,-0.006472813,0.186950147,-0.157315329,,,
0.85779902,-0.012352458,0.189922094,-0.155287415,,,
0.85796568,-0.018170271,0.192200065,-0.152716905,,,
0.85813234,-0.023917763,0.193781853,-0.149606317,,,
0.858299,-0.02958622,0.19466649,-0.14595902,,,
0.85846566,-0.035166923,0.194853425,-0.141778603,,,
0.85863232,-0.040650424,0.194342136,-0.137069106,,,
0.85879898,-0.046026036,0.193132728,-0.131836027,,,
0.85896564,-0.051281583,0.191225901,-0.126086652,,,
0.8591323,-0.056403358,0.188622654,-0.119829796,,,
0.85929896,-0.061375678,0.185324818,-0.113076918,,,
0.85946562,-0.066180989,0.181335673,-0.105842531,,,
0.85963228,-0.070799671,0.176659674,-0.0981443,,,
0.85979894,-0.075210154,0.171302989,-0.090003304,,,
0.8599656,-0.079389222,0.165274084,-0.081444524,,,
0.86013226,-0.083312415,0.158584178,-0.072496891,,,
0.86029892,-0.086954862,0.151248723,-0.063193955,,,
0.86046558,-0.090290189,0.143284455,-0.053572081,,,
0.86063224,-0.09329205,0.134711847,-0.043671321,,,
0.8607989,-0.095935002,0.125556007,-0.033535663,,,
0.86096556,-0.098194681,0.115846105,-0.023212098,,,
0.86113222,-0.100048408,0.10561572,-0.012750433,,,
0.86129888,-0.101476222,0.094903298,-0.002202839,,,
0.86146554,-0.102461062,0.083751708,0.008376782,,,
0.8616322,-0.102989018,0.072207741,0.018933631,,,
0.86179886,-0.103050031,0.060322218,0.029412569,,,
0.86196552,-0.102638371,0.048149366,0.039759047,,,
0.86213218,-0.101752289,0.035746187,0.04991959,,,
0.86229884,-0.100394651,0.023172099,0.059842676,,,
0.8624655,-0.098572783,0.010488356,0.069479145,,,
0.86263216,-0.09629827,-0.002242715,0.078782775,,,
0.86279882,-0.093586713,-0.014958368,0.087710716,,,
0.86296548,-0.090458266,-0.027595704,0.096224286,,,
0.86313214,-0.086936161,-0.040092923,0.104288675,,,
0.8632988,-0.083045624,-0.052390318,0.111872926,,,
0.86346546,-0.07881467,-0.064430229,0.118950576,,,
0.86363212,-0.074272908,-0.076157808,0.125499293,,,
0.86379878,-0.069451883,-0.087521255,0.131501436,,,
0.86396544,-0.064383782,-0.098472439,0.136943355,,,
0.8641321,-0.059100837,-0.108967066,0.141814932,,,
0.86429876,-0.053635176,-0.118965089,0.146109834,,,
0.86446542,-0.048018061,-0.128430575,0.14982459,,,
0.86463208,-0.042279132,-0.137331992,0.152958155,,,
0.86479874,-0.036446963,-0.14564088,0.155511245,,,
0.8649654,-0.03054711,-0.153335109,0.157487184,,,
0.86513206,-0.024602911,-0.160395622,0.158889711,,,
0.86529872,-0.018635191,-0.16680719,0.159723654,,,
0.86546538,-0.012662563,-0.172557563,0.159993976,,,
0.86563204,-0.006701137,-0.177636862,0.159705117,,,
0.8657987,-7.65E-04,-0.182038382,0.158862606,,,
0.86596536,0.0051333,-0.185757235,0.157470822,,,
0.86613202,0.010984278,-0.188788801,0.155532241,,,
0.86629868,0.016778521,-0.19113034,0.153049767,,,
0.86646534,0.022507694,-0.192779824,0.150025919,,,
0.866632,0.028163217,-0.193735898,0.146463722,,,
0.86679866,0.033736315,-0.193997651,0.142366439,,,
0.86696532,0.039217513,-0.193564594,0.137737989,,,
0.86713198,0.044596147,-0.19243665,0.132583708,,,
0.86729864,0.049859937,-0.190614119,0.126910612,,,
0.8674653,0.054995209,-0.188097864,0.120727457,,,
0.86763196,0.059986394,-0.184889704,0.11404556,,,
0.86779862,0.064815797,-0.180992529,0.106879033,,,
0.86796528,0.069463871,-0.176410466,0.099245228,,,
0.86813194,0.073909216,-0.171149537,0.091165021,,,
0.8682986,0.078128718,-0.165218011,0.082663059,,,
0.86846526,0.082097791,-0.158626542,0.073767841,,,
0.86863192,0.085791662,-0.151390404,0.064512566,,,
0.86879858,0.089184001,-0.143526107,0.054933425,,,
0.86896524,0.092248283,-0.135053709,0.045070305,,,
0.8691319,0.094958961,-0.125998125,0.034967002,,,
0.86929856,0.097291604,-0.116388336,0.024670307,,,
0.86946522,0.099223286,-0.106257506,0.01422996,,,
0.86963188,0.100733824,-0.095643707,0.003698054,,,
0.86979854,0.101806052,-0.084589556,-0.006871811,,,
0.8699652,0.102425754,-0.073141508,-0.017424889,,,
0.87013186,0.102582753,-0.061349891,-0.027906401,,,
